연번,제목,날짜,글 내용,댓글 내용
766,제가 직접 조립하려는데 어려운건 없을까요?,2024.06.20 10:02,6-7년전에 인텔cpu+기본쿨러 조립해봤습니다 근데 이번에 라이젠7700으로 바꾸면서 사제 쿨러도 구매했는데 이게 생각보다 무겁더라고요 크기도 엄청크고 찾아보니 지지대 이런것도 있는데 그건 구매안했습니다 지지대 없어도 이게 그냥 조립한다고해서 사제쿨러 무게를 버티나요? 아니면 인텔cpu+기본쿨러 조립했던 느낌으로 그냥하면되나요? 파워는 예전에 쓰던거 그냥 그대로 사용하려구요,사제 쿨러 장착 방식이 완전에 보드에 접합하는 방식이긴 할 겁니다. 설명서 보고 따라하면 그렇게 어렵지는 않을 텐데 초심자가 하실 꺼라면 메인보드를 케이스에 넣기 전에 CPU랑 같이 먼저 조립해 주시는게 좋을 듯 합니다. || 매뉴얼을 보시면서 차근차근 하시면 어렵지않을거에요~
767,미니PC 질문드립니다.,2024.06.20 09:55,"현재 Firebat a8을 구매하였는데, 미니pc도 데스크톱처럼 외부 전원버튼을 달수있나요?",외부에 전원버튼을 장착하는 것은 조금 어려울 것 같습니다. || 외부에 전원버튼을 장착하는 것은 조금 어려울 것 같습니다.
768,애프터이펙트,2024.06.20 09:51,라이젠 7700 PentaWave Z06D TeamGroup DDR5-5600 CL46 Elite Plus 32gb ASRock B650M Pro 삼성전자 PM9A1 M.2 NVMe (1TB) MSI MAG A750GL 80PLUS골드 풀모듈러 ATX3.0 앱코 G15 세이퍼 아크릴 그래픽카드는 3050 쓰다가 4070으로 바꿀예정이구요 7700도 쓰다가 7900으로 바꿀예정입니다 궁금한게 쿨러를 JIUSHARK JF200MINI Crystal 로 바꿔도 돼나요 한 3만원차이나서,"안녕하세요. 조립PC, 오버클럭, 방송&스튜디오세팅, 이스포츠에 진심인 퀘이사존 공식 후원사 팜피씨샵 견적 담당 앤드류 대리입니다. 추 후 라이젠 7900으로 업글 예정이시라면 보드는 조금 더 상급으로 해주셔야 할 듯 합니다. 쿨러도 마찬가지로 라이젠 7900 기준이라면 JIUSHARK JF200MINI 쿨러로는 좀 어렵고 듀얼타워 공랭 쿨러 중에서 성능은 상급이면서 할인 중이라 저렴하게 구성 가능한 ""Thermalright Peerless Assassin 120 SE"" 제품으로 구성하시는 편을 추천드립니다. 해당 케이스보다 새로 나온 마이크로닉스 COOLMAX 스테디 케이스 추천드립니다. 1. 기본 팬이 후면 120mm 1개 / 전면 140mm 3개 구성 2. 전면 C타입 포트 제공 || 안녕하세요 퀘이사존 공식후원사 피씨팩토리입니다. 견적서 및 답변내용은 v 펼치기를 통해 확인할 수 있습니다. ----------------------- 답변내용 ------------------------ * 그래픽카드는 가지고 있으신거고 그래픽카드 없이 견적을 드리자면 아래 견적이 될 듯 하며 케이스 제품이 조금 작은 제품이라 4070까지 구성을 염두 하신다면 사이즈가 어느정도 있는 DS900이나 D6 제품으로 구성을 해주시면 좋을 듯 하며 PM9A1제품은 AS서비스 기간이 타제품과 비교해서 2년으로 기간이 짦은 편으로 추천드리지 않는 제품으로 AS서비스 5년까지 지원되는"
769,화이트 본체 견적이랑 호환성 한번 봐주세요,2024.06.20 09:30,CPU : 라이젠 7800X3D 그래픽 : 갤럭시 4070 super white 12gb,"메모리는 가급적이면 sk하이닉스 칩셋을 사용하는 메모리로 사용해주시면 좋을 것 같습니다! sk하이닉스 뿐만 아니라 팀그룹, 패트리어트 등의 제조사에서도 sk하이닉스 칩셋을 사용합니다. || PCIe 3.0 기반인 P31 구성보단 성능 좋은 PCIe 4.0 기반인 SN850 구성 추천드립니다. DDR5 메모리 기준 EXPO / XMP 적용 없이 순정 상태로 사용하시는 경우라면 하이닉스 칩셋을 사용한 메모리가 불량률도 낮고 호환성이 좋으며 안정성도 높은 부분이라 SK하이닉스 칩셋을 사용한 ESSENCORE / PATRIOT / TeamGroup / GEIL (SK하이닉스 선별 제품) 사 메모리로 구성하시는 편을 추천드립니다 TeamGroup, GEIL 사 메모리는 저희 측 통해 구매하시는 경우엔 SK하이닉스 다이인 제품으로만 출고되는 점 참고해주시구요"
770,"언리얼 400 정도 견적,호환성 좀 봐주세요.제안도 좋음",2024.06.20 09:15,,"안녕하세요 퀘이사존 공식후원사 피씨팩토리입니다. 견적서 및 답변내용은 v 펼치기를 통해 확인할 수 있습니다. ----------------------- 답변내용 ------------------------ * 호환성은 무방합니다 ^^ 부품들간에 가격대를 조금 낮춰서 구성을 해주시면 조금 더 가성비 견적으로 구성이 가능해 보입니다 ^^ 다른 궁금하신 점은 아래 실시간 카카오톡 상담을 통해 진행하시면 빠른 상담이 가능하고 구매나 부품 수정을 원할 경우 빨간색 구매하기 버튼을 통해 진행 가능합니다. || 고려중이신 예산과 사용 용도를 기반으로 조립 서비스까지 포함하여 견적을 구성하였습니다. 견적 구성은 굉장히 잘 하셨습니다. 다만 수정할 부분이 있어서 해당 부분을 보완한 후, 견적을 재구성해드렸습니다. 수냉쿨러만 화이트 색상이라 일단 검정색으로 변경도와드렸습니다. DDR5 기준 SK하이닉스 칩셋 기반 메모리가 가장 안정성이 높고 호환성이 좋습니다. 가급적 SK하이닉스 칩셋 기반의 메모리로 구성하시는 편을 추천드립니다. 5600 CL46 기준 하이닉스 칩셋 기반 메모리 목록 SK하이닉스, ESSENCORE, PATRIOT, TeamGroup, GeIL, ADATA 그 외 메모리는 기타 IC 칩셋 기반입니다. 이외 견적의 경우는 조금 과한 부분도 있지만 호환성에 있어서는 문제가 되는 제품은 없기 때문에 그대로 구매하셔도 무방합니다."
771,게이밍PC 견적 부탁드립니다 ~!,2024.06.20 09:15,"게임은 팰월드 위주로 하는데 할 때 버벅임 없이 잘 돌아가고 한번 맞추는거 괜찮은 옵션,가격으로 맞추고싶네요,, 위 사진은 개인적으로 괜찮다고 생각한 곳 견적금액인데 괜찮은지 확인부탁드립니다",전체적으로 제품이 중고인 것 같습니다 ㅠㅠ 그리고 그래픽카드도 rtx2060이라 조금 버거울거에요 ㅠㅠ 고려중이신 예산이 어떻게 되실까요? || 이거 다 중고인데.. 솔직히... SSD 용량도 적고 240gb라면 D램리스라.. 좀 아쉽긴 하네요
772,게이밍PC 견적 부탁드립니다 ~!,2024.06.20 09:15,"게임은 팰월드 위주로 하는데 할 때 버벅임 없이 잘 돌아가고 한번 맞추는거 괜찮은 옵션,가격으로 맞추고싶네요,, 위 사진은 개인적으로 괜찮다고 생각한 곳 견적금액인데 괜찮은지 확인부탁드립니다",중고제품의 경우 정확한 모델이 표기되있는 경우가 아니라면 추천드리기 어려울듯 합니다.. || 이거 다 중고인데.. 솔직히... SSD 용량도 적고 240gb라면 D램리스라.. 좀 아쉽긴 하네요
773,서버용 컴퓨터 견적 문의,2024.06.20 09:05,"안녕하세요 게임 서버 개발자로 이직준비하면서 기능 포트폴리오 몇개 만들어볼려고 합니다. 그래서 서버용 컴퓨터가 필요한데 견적 부탁드립니다. Cpu : 4코어 8쓰레드 이상 메모리 : ecc/rdimm 호환가능한 ddr4 또는 ddr5 로 8gb 이상 메인보드 : 위 두가지 사항을 충족 시키는 메인보드 그래픽카드 : x, 이미 가지고 있음 파워 : 500w 이상 다음 조건을 만족시키면서 가장 값싸게 견적 부탁드립니다.",어느정도 가격대를 고려중이실까요? || 사실상 요즘엔 4코어 8쓰레드 서버용 CPU가 거의 없어서.. 그냥 일반적인 CPU로 구성하시는 게 더 좋을 듯 한데 꼭 ECC 메모리여야 하는 걸까요?
774,생애 첫 컴퓨터 맞추기 도와주세요!,2024.06.20 08:57,본문부터 말씀드리면 메이플스토리&롤만 합니다 메이플 켜두고 롤하고싶습니다 또 메이플할땐 유튜브와 넷플 시청합니다 윈도우 필요없습니다 금액은 모니터&본체 포함 90~110까지 생각하고 있습니다 항상 피시방만 다녔던지라 게임 할줄만 알았지 컴퓨터에대해 하나도 모르고있었네요 부탁드려요 선생님들~~~,"고려중이신 예산과 사용 용도를 기반으로 조립 서비스까지 포함하여 견적을 구성하였습니다. 이미지 구분 상품명 할인가 판매가 수량 합계 견적담당자 박 실장 ★고사양, 오버클럭 견적 전문, 견적팀 총 책임자★ 10원 10원 1 10원 10원 CPU AMD 라이젠5-4세대 5600 (버미어) (멀티팩(정품)) 127,500원 131,900원 1 127,500원 131,900원 || 해당 금액대라면 라이젠 5600 + RTX 4060 기준으로 구성하시면 될 듯 합니다~! 견적에 대해 궁금하신 점과 부품 변경을 원하시면 아래 카카오톡으로 채팅 남겨주세요! http://pf.kakao.com/_epfZb/chat 이미지 구분 상품명 할인가 판매가 수량 합계"
775,램 추천 부탁 드려요~,2024.06.20 08:20,사양 CPU 7950x3d 그래픽카드 4080super 메인보드 x670e pro x 하이닉스 5600 32gb 중고로 구매 했는데 램 상태가 불량인지 메인보드 dram 불빛 들어오고 계속 멈춰서요 -> 혹시 호환이슈 있나요? 오버쿨럭없이 사용할 것 같습니다. 하이닉스거 4800 으로 사야하나 고민중 입니다. 32gb 램 추천 부탁드려요~,안녕하세요 아싸컴입니다 하이닉스 메모리라면 호한성에 큰 문제 없는 상품입니다. 하이닉스는 거의 대부분의 업체가 추천드릴 만큼 호환성이 괜찮기 때문입니다 BIOS업데이트를 혹시 모르니 한번 해보시고 그래도 안된다면 메모리를 바꾸셔도 되지만 동일한 하이닉스로 하셔도 호환성에는 문제 없으니 참고 해주세요 || 하이닉스 정품이라면 크게 문제는 없을 듯 한데 1. 우선 바이오스 시모스 클리어 한번 해보시고 그래도 안된다면 2. 새로운 메모리 한번 신품으로 구매를 해보시는 걸 추천드립니다.
776,발더게3 돌리려는 이거 사는 거 어떤가요,2024.06.20 08:00,어떤가요,어떤 부품이 들어가있는지도 확인은 해보시는게 좋긴 합니다. || 저희 사이트 이용해주셔서 감사합니다. 말씀하신 게임만 하신다면 크게 무리 없이 사용이 가능합니다!
777,시스템 팬이 혼자서는 안돌아가네요..,2024.06.20 07:53,"어제 반본체로 구매하였습니다. 앞쪽 시스템 팬만 덜컹 덜컹 돌아가려고? 하긴 하는데, 직접 손으로 건들어줘야 돌아갑니다.. 교환 수요 있으려나요?",안녕하세요 아싸컴입니다 현 증상이 시스템팬 불량일수도 있지만 시스템 팬의 경우 메인보드에서 전력을 줘서 돌아가다 보니깐 쿨러 팬 스피드 조절에 따라서 쿨러가 안돌아가는 경우도 있습니다 손으로 돌려서 돌아간다는게 조금 걸리기는 하지만 혹시 모르니 메인보드 BIOS 에서 SYS FAN 스피드를 풀 스피드로 두시고 난뒤에도 동일하게 증상이 나온다면 쿨러 AS를 받으시는게 좋습니다 || 팬 고장일 가능성이 높습니다 팬을 케이스에서 분리하신 다음 구동해 보세요 같은 증상이면 as 대상이므로 팬을 교체 받으시면 됩니다.
778,컴알못 조립 pc 문의 드립니다.,2024.06.20 07:53,"안녕하세요. 컴알못입니다 사무용 견적을 하나 짜보고 있는데 아래 조건으로 괜찮을까요??? ( 간혹, 오토캐드 도면 확인만 할 예정입니다) 메인보드만 둘 중 고민 중인 상태입니다. 5500g가 안보여서 gt로 선택했습니다. 많은 조언 부탁드립니다!!!",안녕하세요 아싸컴입니다 2D오토캐드를 하시고 일반 사무용으로 하신다면 현재 견적도 괜찮습니다 ^^ 사양이 마음에 드신다면 그대로 유지후 구매하셔도 크게 무방합니다 다만 금액을 조금이라도 아끼신다면 현재 견적상 메인보드는 B550 까지는 크게 필요 없습니다 A320 이나 A520으로하셔도 충분하니 한번 고려 하시는것도 좋을것 같습니다 ^^ || ㅇ? 5600G보다 5500GT가 더 좋은 제품입니다. 물론 미세하게 더 높은 제품이라 체감은 불가능하지만 5600G에서 수율 좋은 제품이라고 보시면 됩니다.
779,컴퓨리 13500 반본체 가격 어떤가요?? 87이고 용도는 영상편집+게임 입니다,2024.06.20 05:49,,1. 어떤 게임을 하시는지요? 2. 그래픽카드가 없어서 게임 하시기는 어려울 수도 있습니다. 3. 지금 구성하신 쿨러라면 작업용 발열 제어는 어려울 듯 합니다. || 지금 구성이라면 발열 제어가 불가능하실텐데 그냥 i5-13500 기준보다는 라이젠 7600 구성을 좀 더 추천드립니다. 프리미어 프로 2024 버전 이후부터 퀵 싱크 기능 지원도 하고 게임 성능 자체도 더 뛰어납니다.
780,컴 견적 어떤가요?,2024.06.20 04:26,"포토샵 클튜로 일러 원화 작업이고 게임도 같이 할 생각으로 맞췄습니다. 인텔로 갈려다가 전성비 그외에 라이젠이 낫다길래 3D작업도 안해서 라이젠으로 고르긴 했습니다만…인텔로 갈 생각도 있습니다. 일단 게임은 고사양이라고 해봤자 패월드 GTA정도일 것 같습니다. 지금 글카만 핫딜로 미리 구매해놓은 상태이기 때문에 글카는 변경 못해요.. 어항 케이스가 팬은 미포함이래서 정방향 3 역방향6 같이사라길래 넣어봤는데 이것도 잘 호환되는지도 궁금햡니다. 글카제외 본체만 170언더로 가능할 것 같습니다. 작업, 게임 비중은 6:4정도로 작업 우선이고 맘놓고 칼침 놓아주시면 감사하겠습니다. 오늘도 즐거운 하루 되십쇼 :)","안녕하세요 퀘이사존 공식후원사 피씨팩토리입니다. 견적서 및 답변내용은 v 펼치기를 통해 확인할 수 있습니다. ----------------------- 답변내용 ------------------------ * 쿨링성이나 감성으로 쿨러를 전부 다 장착을 해주시는 부분이라면 차라리 수냉쿨러 + 어항형케이스 제품으로 구성을 해주시는게 좋을 듯 합니다 다른 궁금하신 점은 아래 실시간 카카오톡 상담을 통해 진행하시면 빠른 상담이 가능하고 구매나 부품 수정을 원할 경우 빨간색 구매하기 버튼을 통해 진행 가능합니다. || 게임 + 작업까지 같이 하시는 부분이라면 7900이긴 한데 포토샵이나 클튜라면 그냥 게임용으로 구성을 해주셔도 충분 할 겁니다. 애당초 해당 프로그렘은 인텔 9세대 , 라이젠 5천번대 이상부터는 스펙 자체가 충분한 부분입니다. 사용하다가 버벅임이 발생하는건 윈도우 OS의 최적화 문제라 보시면 됩니다. 즉 7900 보다는 7800x3d 구성을 좀 더 추천드립니다. 케이스 추가팬의 경우 하나도 장착이 안되어져 있는 케이스이기에 측면 + 하단 120mm 리버스 6장 / 상단 + 후면 120mm 일반 4장 이렇게 구성을 해주셔야 합니다."
781,글카 미개봉 당근 거래 주의점 알려주세요,2024.06.20 04:23,갤럭시 4070s ex gamer white 12gb 당근에 80에 올라와 있어서요 거래할려고 하는데 1. 가격이 괜찮은건가요? 2. 거래시 주의해야하거나 받아야할건 뭐가 있을까요? 귀찮으시겠지만 좀 알려주세요 감사합니다,갤럭시 제품은 아니지만 티몬에서 특가를 통해 타브랜드 4070S를 80 아래로 구매할수 있습니다. 구매 영수증만 확실하게 받아주신다면 문제될건 없어보이네요. || 갤럭시 제품은 아니지만 티몬에서 특가를 통해 타브랜드 4070S를 80 아래로 구매할수 있습니다. 구매 영수증만 확실하게 받아주신다면 문제될건 없어보이네요.
